,GAMA_ID,RA,DEC,score,z,magphys_mstar,lambdar_log_mstar,lambdar_mstar,lambdar_log_mstar_error,m_half_re,sigma_star,D_lens,theta_e_pm,theta_e_sis
38,324764,137.20387,1.72633,0.4227567639279565,0.10440000146627426,46470000640.0,11.063084,115633500000.0,0.106676385,74173240000.0,203.37778415759192,375.9235413752042,0.895486185203354,0.5977934311604237
39,218733,140.29763,0.88594,0.419585537810421,0.14149999618530273,97730002944.0,11.233969,171383390000.0,0.113299735,121297986000.0,228.23005649248566,489.07461415456265,1.003978090326512,0.7528176477997918
40,320551,218.67851000000002,1.7833599999999998,0.5296417151914627,0.0778999999165535,13029999616.0,10.445692,27905645000.0,0.14615494,12546072000.0,134.09351434543996,288.9945016849517,0.4200433357655928,0.2598721035598149
41,342699,216.90174,2.1325,0.4570880393017274,0.08760000020265579,28450000896.0,10.787631,61324080000.0,0.12598418,33568465000.0,168.88687247604878,321.43239381912963,0.6514872306095115,0.41222649576166553
42,363319,218.85395,2.56676,0.4575320404435686,0.09849999845027924,33429999616.0,10.741253,55112856000.0,0.12754835,29373710000.0,163.68432948200063,357.02647957531855,0.578248042382271,0.3872204838416601
43,522103,132.47988,2.89815,0.33803604254326697,0.06030000001192092,58909999104.0,10.976339,94697680000.0,0.12295385,57785230000.0,191.81714475691123,228.24152964844723,1.014369260504707,0.5317640337422511
44,418788,137.69141000000002,2.74717,0.3430625755391247,0.1436000019311905,55779999744.0,10.843362,69720720000.0,0.10465375,39408964000.0,175.35777437109584,495.1976497093902,0.5687130593170328,0.4444205837724615
45,202397,129.44791999999998,-0.24408000000000002,0.3472897784548457,0.05220000073313713,589400000.0,9.297504,1983829900.0,0.16072166,460546200.0,48.42997946235308,199.4331719089249,0.09687749430914215,0.033897891529713564
46,422113,129.41517,2.59516,0.4995803715872445,0.1202000007033348,20199999488.0,10.680751,47945830000.0,0.10906426,24679209000.0,157.13755721573062,425.286957081017,0.4856345546539904,0.3568651272940082
47,422228,129.93613,2.59097,0.3021404022221289,0.11150000244379044,28369999872.0,10.726146,53228687000.0,0.11970382,28123857000.0,162.0245062380397,398.32712582236,0.5356763771688322,0.37940716588161294
48,573840,130.33075,-0.20663,0.3152147323080724,0.13539999723434448,15160000512.0,10.448593,28092678000.0,0.13471875,12651269000.0,134.35622440123132,471.1220100148597,0.33035840142703465,0.2608913607838193
49,521819,131.36708000000002,2.91472,0.4968857724712369,0.07919999957084656,4328000000.0,9.9093895,8116887000.0,0.14310099,2679967700.0,85.44840674084939,293.3842271317445,0.19267768840783908,0.10552419664917383
50,196837,132.90975,-0.69973,0.4873382424544388,0.10459999740123747,47400001536.0,10.953485,89843060000.0,0.11517661,54106360000.0,188.88217023194542,376.5596261532879,0.764174067547211,0.51561559474404
51,372045,133.97321000000002,0.9832,0.37830414114878375,0.11940000206232072,24569999360.0,10.654684,45152735000.0,0.11254277,22895376000.0,154.3982703048851,422.8302445917136,0.46911127592390933,0.34453153360417915
52,197611,136.03367,-0.72014,0.3193540104753855,0.11630000174045566,10119999488.0,10.390458,24572996000.0,0.15135214,10702009000.0,129.1886095773824,413.2678909161382,0.3244156901501111,0.24120847561188205
53,216186,137.06817,0.53355,0.4597025018897328,0.14669999480247498,10430000128.0,10.29024,19509238000.0,0.13955657,8020345300.0,120.74256799650958,504.1831614962236,0.25426544544981144,0.21070019260018125
54,3632594,138.25246,-0.95549,0.3266706654847568,0.13619999587535858,85730000896.0,11.231469,170399830000.0,0.11021579,120428450000.0,227.8455023139118,473.4906652650822,1.016702360064055,0.7502828784350615
55,3578853,130.98196000000002,-1.62032,0.3194613381522037,0.12210000306367876,65370001408.0,10.816927,65603494000.0,0.16173747,36521734000.0,172.25807993266687,431.10369074153033,0.5867726061966724,0.42884793187202347
56,3909064,136.9855,-1.14841,0.4205118760374178,0.07800000160932541,4517000192.0,9.983456,9626217000.0,0.1774647,3316746500.0,91.52771800766467,289.33264838287107,0.2158452101217496,0.1210735802360184
57,3593943,139.74883,-1.87208,0.5456665120741541,0.1378999948501587,21390000128.0,10.621386,41820148000.0,0.1181218,20802937000.0,150.9683713154585,478.50976715597557,0.4203411717598956,0.32939428167479123
58,656625,140.24008,-1.85962,0.3112479599176929,0.09910000115633012,15640000512.0,10.353982,22593420000.0,0.12865882,9635409000.0,126.04821930489986,358.9599568287286,0.33029123785955333,0.22962414137380233
59,3599976,129.38913,-1.10436,0.30950300976594003,0.11029999703168868,3308000000.0,10.045999,11117280000.0,0.2233743,3970917400.0,96.99680233427888,394.5661691974911,0.20224161203195928,0.13597496333499784
60,3610455,135.09329,-1.21204,0.3308220538355067,0.12720000743865967,12179999744.0,10.492022,31047137000.0,0.13516991,14335724000.0,138.3510048080546,446.5927628828417,0.3611926949167214,0.2766360349664462
61,287627,174.1965,1.6935200000000001,0.3227870943232424,0.13439999520778656,23520000000.0,10.609171,40660333000.0,0.122668475,20084283000.0,149.729399004968,468.1551070768118,0.4175594176282888,0.324009898924571
